MODE,FRAME,YAW,PITCH,ROLL,YAWm,PITCHm,ROLLm,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,TEMP_F,FRAME_TIME_S,FRAME_TIME_MS,FRAME_TIME_US,INT_TIME_S,INT_TIME_MS,INT_TIME_US
RUN MODE,767,-162.53757,-25.72742,1.31987,0,0,0,0.48452,0.0207,0.89697,0.18931,-19.39084,-0.09924,607.34375,2015.625,3603.46899,78.8283,0,3,385,0,30,1
RUN MODE,768,-162.59833,-26.28531,1.23126,0,0,0,0.49292,0.01875,0.89663,0.15267,-18.94657,-0.04733,614.35156,1999.21875,3587.66382,78.83154,0,3,412,0,29,997
RUN MODE,769,-162.66743,-26.77673,1.11752,0,0,0,0.50103,0.0166,0.89697,0.15573,-18.55115,-0.0229,616.6875,1950,3598.95288,78.83262,0,3,437,0,30,1
RUN MODE,770,-162.68129,-27.24458,1.11987,0,0,0,0.50889,0.01826,0.8957,0.21527,-18.29466,-0.03359,605.00781,1957.03125,3596.69531,78.83478,0,3,438,0,29,997
RUN MODE,771,-162.68007,-27.60306,1.15437,0,0,0,0.51416,0.01929,0.8957,0.23969,-18.19237,-0.0458,600.33594,1952.34375,3592.17993,78.83478,0,3,404,0,29,999
RUN MODE,772,-162.6897,-27.99959,1.16655,0,0,0,0.5228,0.01914,0.89507,0.21985,-18.27633,-0.03817,581.64844,1938.28125,3587.66382,78.83478,0,3,451,0,29,998
RUN MODE,773,-162.71284,-28.35981,1.15388,0,0,0,0.52842,0.01855,0.89214,0.20305,-18.49618,-0.05954,574.64062,1893.75,3594.4375,78.83478,0,3,424,0,29,999
RUN MODE,774,-162.71446,-28.8542,1.19025,0,0,0,0.53765,0.01968,0.88545,0.20916,-18.78321,-0.09924,567.63281,1844.53125,3583.14844,78.83262,0,3,429,0,30,0
RUN MODE,775,-162.69501,-29.41771,1.27411,0,0,0,0.54658,0.02148,0.87783,0.21832,-19.06412,-0.13588,560.625,1809.375,3558.31274,78.83046,0,3,431,0,29,997
RUN MODE,776,-162.6994,-30.11212,1.31412,0,0,0,0.55981,0.02144,0.87134,0.21679,-19.28092,-0.16336,572.30469,1778.90625,3569.60181,78.83262,0,3,689,0,30,28
RUN MODE,777,-162.73048,-30.85542,1.30345,0,0,0,0.56934,0.02046,0.86025,0.23969,-19.35878,-0.19542,576.97656,1750.78125,3574.11719,78.83369,0,3,546,0,29,979
RUN MODE,778,-162.73607,-31.71956,1.34172,0,0,0,0.58213,0.02148,0.84912,0.28244,-19.27023,-0.23053,593.32812,1720.3125,3549.28125,78.83478,0,3,499,0,29,991
RUN MODE,779,-162.75372,-32.48355,1.35457,0,0,0,0.59014,0.02124,0.84038,0.32519,-19,-0.24122,555.95312,1701.5625,3535.73462,78.83801,0,3,430,0,30,0
RUN MODE,780,-162.86211,-33.26859,1.19966,0,0,0,0.60005,0.01685,0.83154,0.34962,-18.54198,-0.27023,560.625,1654.6875,3553.79663,78.84016,0,3,430,0,29,994
RUN MODE,781,-162.88554,-33.98709,1.19258,0,0,0,0.60601,0.01841,0.82183,0.43664,-17.90076,-0.30534,569.96875,1607.8125,3531.21851,78.84124,0,3,468,0,30,0
RUN MODE,782,-162.88261,-34.63414,1.23027,0,0,0,0.61353,0.01948,0.81699,0.49618,-17.10076,-0.35115,565.29688,1584.375,3508.64038,78.84232,0,3,628,0,29,999
RUN MODE,783,-162.84731,-35.24139,1.31934,0,0,0,0.62046,0.02134,0.81206,0.57099,-16.20458,-0.36794,572.30469,1567.96875,3506.38281,78.84232,0,3,543,0,30,0
RUN MODE,784,-162.7764,-35.79422,1.46338,0,0,0,0.62739,0.02397,0.80903,0.62443,-15.27939,-0.35267,595.66406,1535.15625,3515.41406,78.84232,0,3,379,0,29,998
RUN MODE,785,-162.65942,-36.19847,1.68007,0,0,0,0.63228,0.02778,0.80937,0.61832,-14.41527,-0.29313,588.65625,1518.75,3522.1875,78.84124,0,3,543,0,29,999
RUN MODE,786,-162.67033,-36.56483,1.67973,0,0,0,0.63794,0.0252,0.80918,0.52977,-13.66565,-0.21069,576.97656,1516.40625,3533.47656,78.84016,0,3,459,0,29,998
RUN MODE,787,-162.7285,-36.93028,1.59772,0,0,0,0.6436,0.0229,0.80771,0.45191,-13.06412,-0.14351,574.64062,1476.5625,3544.76562,78.83909,0,3,441,0,29,997
RUN MODE,788,-162.80461,-37.26053,1.48689,0,0,0,0.64907,0.0209,0.80742,0.39237,-12.55114,-0.14046,560.625,1453.125,3562.82812,78.84124,0,3,431,0,30,0
RUN MODE,789,-162.83784,-37.54219,1.44633,0,0,0,0.65254,0.02109,0.80605,0.41374,-12.0916,-0.18321,562.96094,1450.78125,3551.53906,78.84124,0,3,453,0,29,998
RUN MODE,790,-162.84062,-37.80227,1.45581,0,0,0,0.65664,0.02183,0.80527,0.44733,-11.70382,-0.23053,572.30469,1432.03125,3547.02368,78.84556,0,3,420,0,30,0
RUN MODE,791,-162.83757,-38.04284,1.4761,0,0,0,0.66128,0.02236,0.80532,0.49313,-11.42443,-0.29313,546.60938,1415.625,3544.76562,78.84879,0,3,420,0,30,0
RUN MODE,792,-162.75128,-38.2279,1.63144,0,0,0,0.66475,0.02612,0.80586,0.54351,-11.24275,-0.34198,562.96094,1399.21875,3524.44556,78.84987,0,3,414,0,29,998
RUN MODE,793,-162.66786,-38.32315,1.78325,0,0,0,0.66694,0.02827,0.80762,0.52824,-11.23817,-0.32366,600.33594,1380.46875,3501.86743,78.84879,0,3,554,0,29,999
RUN MODE,794,-162.66302,-38.47541,1.81277,0,0,0,0.67271,0.02725,0.80845,0.41985,-11.45649,-0.26565,612.01562,1368.75,3486.06226,78.84772,0,3,427,0,29,998
RUN MODE,795,-162.72391,-38.60789,1.73853,0,0,0,0.67632,0.02495,0.8084,0.34351,-11.83053,-0.21374,598,1359.375,3454.45312,78.84772,0,3,461,0,30,2
RUN MODE,796,-162.7435,-38.81544,1.73134,0,0,0,0.68071,0.02534,0.80479,0.29313,-12.31756,-0.18626,619.02344,1338.28125,3416.07031,78.84663,0,3,457,0,29,996
RUN MODE,797,-162.78725,-39.16433,1.68854,0,0,0,0.68662,0.02407,0.79751,0.23969,-12.87939,-0.16794,595.66406,1357.03125,3402.52344,78.84772,0,3,428,0,29,999
RUN MODE,798,-162.86293,-39.60464,1.5974,0,0,0,0.69336,0.02212,0.78984,0.23664,-13.40916,-0.18626,555.95312,1335.9375,3422.84399,78.84879,0,3,432,0,29,999
RUN MODE,799,-162.8786,-40.01647,1.59848,0,0,0,0.69858,0.0231,0.78384,0.32519,-13.83969,-0.24122,546.60938,1312.5,3413.8125,78.85203,0,3,496,0,30,2
RUN MODE,800,-162.83229,-40.47221,1.69679,0,0,0,0.70444,0.02539,0.77617,0.39695,-14.19389,-0.31603,560.625,1307.8125,3409.29688,78.85419,0,3,419,0,29,997
RUN MODE,801,-162.7784,-40.87493,1.80685,0,0,0,0.70952,0.027,0.77114,0.45802,-14.47786,-0.35725,553.61719,1277.34375,3429.61694,78.8585,0,3,448,0,29,998
RUN MODE,802,-162.74762,-41.19839,1.88176,0,0,0,0.71411,0.02769,0.76831,0.49771,-14.71908,-0.3771,551.28125,1204.6875,3436.39062,78.86065,0,3,421,0,29,997
RUN MODE,803,-162.68591,-41.57232,2.00392,0,0,0,0.71895,0.02959,0.76201,0.50229,-14.94199,-0.37557,562.96094,1178.90625,3420.58594,78.85957,0,3,416,0,30,2
RUN MODE,804,-162.65405,-42.01321,2.0836,0,0,0,0.72456,0.02988,0.75454,0.44427,-15.18015,-0.34198,553.61719,1164.84375,3434.13306,78.85634,0,3,413,0,29,996
RUN MODE,805,-162.66217,-42.43299,2.10378,0,0,0,0.72954,0.02925,0.74863,0.38931,-15.40763,-0.28244,551.28125,1134.375,3427.35938,78.85419,0,3,443,0,29,997
RUN MODE,806,-162.68185,-42.91129,2.10651,0,0,0,0.73618,0.02876,0.74165,0.34504,-15.59084,-0.23511,546.60938,1120.3125,3400.26587,78.8531,0,3,361,0,30,0
RUN MODE,807,-162.71901,-43.44746,2.08269,0,0,0,0.74351,0.02788,0.73408,0.32824,-15.72366,-0.20611,562.96094,1122.65625,3375.42969,78.85634,0,3,429,0,30,1
RUN MODE,808,-162.76918,-43.987,2.0392,0,0,0,0.75073,0.0269,0.72739,0.32824,-15.80611,-0.20305,567.63281,1094.53125,3334.78906,78.85957,0,3,437,0,29,994
RUN MODE,809,-162.74042,-44.60828,2.10802,0,0,0,0.75791,0.02847,0.71748,0.35573,-15.79847,-0.23206,572.30469,1047.65625,3307.69531,78.86388,0,3,450,0,30,0
RUN MODE,810,-162.69652,-45.3188,2.198,0,0,0,0.76621,0.02939,0.70669,0.36336,-15.67786,-0.24733,567.63281,1010.15625,3303.17969,78.86713,0,3,560,0,29,999
RUN MODE,811,-162.72639,-45.95966,2.18335,0,0,0,0.7729,0.02803,0.69902,0.36183,-15.43817,-0.23817,579.3125,998.4375,3318.98438,78.86928,0,3,407,0,29,998
RUN MODE,812,-162.78784,-46.56617,2.12422,0,0,0,0.77905,0.02661,0.69136,0.34504,-15.10382,-0.23511,576.97656,982.03125,3298.66431,78.86928,0,3,531,0,30,0
RUN MODE,813,-162.78978,-47.16747,2.14482,0,0,0,0.78555,0.02725,0.68379,0.36794,-14.68855,-0.25954,576.97656,953.90625,3316.72632,78.87359,0,3,489,0,30,0
RUN MODE,814,-162.83144,-47.61946,2.10982,0,0,0,0.79019,0.02632,0.68047,0.39542,-14.20458,-0.28855,562.96094,939.84375,3325.75781,78.87575,0,3,421,0,29,999
RUN MODE,815,-162.77617,-48.03238,2.20256,0,0,0,0.79512,0.02837,0.67661,0.45954,-13.69008,-0.33588,544.27344,925.78125,3321.24243,78.87575,0,3,422,0,29,997
RUN MODE,816,-162.62303,-48.39769,2.42499,0,0,0,0.79883,0.03188,0.6728,0.49008,-13.20305,-0.35725,527.92188,871.875,3287.37524,78.87359,0,3,427,0,29,999
RUN MODE,817,-162.47546,-48.69852,2.63956,0,0,0,0.80225,0.03418,0.67036,0.46412,-12.78321,-0.31756,555.95312,843.75,3296.40625,78.87144,0,3,464,0,29,999
RUN MODE,818,-162.32594,-48.91658,2.85612,0,0,0,0.80566,0.03652,0.66987,0.39084,-12.45649,-0.21374,551.28125,834.375,3269.3125,78.86928,0,3,387,0,30,0
RUN MODE,819,-162.24104,-49.15928,2.98769,0,0,0,0.80952,0.03711,0.66743,0.30382,-12.25191,-0.1084,567.63281,822.65625,3260.28101,78.86604,0,3,431,0,29,998
RUN MODE,820,-162.18153,-49.43777,3.08705,0,0,0,0.8125,0.0375,0.66304,0.17557,-12.15267,0.0229,581.64844,822.65625,3233.1875,78.86604,0,3,397,0,29,997
RUN MODE,821,-162.17632,-49.80893,3.11621,0,0,0,0.81621,0.03662,0.65625,0.03359,-12.10992,0.17252,588.65625,825,3235.44531,78.86604,0,3,440,0,29,998
RUN MODE,822,-162.23515,-50.30703,3.06175,0,0,0,0.82168,0.03467,0.64766,-0.07176,-12.03359,0.29313,569.96875,792.1875,3248.99194,78.86713,0,3,458,0,29,999
RUN MODE,823,-162.44821,-50.85718,2.80725,0,0,0,0.82642,0.02979,0.63872,-0.13435,-11.86107,0.36183,581.64844,789.84375,3237.70288,78.86604,0,3,473,0,30,1
RUN MODE,824,-162.66396,-51.34978,2.54842,0,0,0,0.83066,0.02646,0.63232,-0.16641,-11.58015,0.38931,576.97656,803.90625,3208.35181,78.87144,0,3,428,0,30,0
RUN MODE,825,-162.80527,-51.73405,2.38162,0,0,0,0.83486,0.02515,0.62905,-0.11298,-11.21832,0.35115,595.66406,761.71875,3221.89844,78.87467,0,3,466,0,29,998
RUN MODE,826,-162.8504,-52.0147,2.33484,0,0,0,0.83823,0.02549,0.62739,-0.03664,-10.82595,0.27023,593.32812,735.9375,3210.60938,78.87791,0,3,442,0,29,997
RUN MODE,827,-162.83511,-52.1515,2.36311,0,0,0,0.84038,0.02646,0.62842,0.02901,-10.4855,0.19847,579.3125,735.9375,3192.54663,78.87682,0,3,652,0,30,20
RUN MODE,828,-162.81023,-52.19566,2.40434,0,0,0,0.84287,0.0272,0.63091,0.05191,-10.25954,0.14504,560.625,731.25,3188.03125,78.87467,0,3,541,0,29,985
RUN MODE,829,-162.73181,-52.37676,2.51404,0,0,0,0.84644,0.02876,0.62793,0.05802,-10.12519,0.12061,555.95312,698.4375,3197.06274,78.87035,0,3,448,0,29,991
RUN MODE,830,-162.71397,-52.73,2.54906,0,0,0,0.85156,0.02842,0.62178,0.04733,-10.02595,0.10382,541.9375,679.6875,3179,78.8682,0,3,509,0,30,0
RUN MODE,831,-162.70114,-53.13955,2.57881,0,0,0,0.85605,0.02847,0.61543,0.05038,-9.88702,0.07023,539.60156,677.34375,3181.25757,78.86713,0,3,507,0,30,0
RUN MODE,832,-162.63811,-53.57439,2.6709,0,0,0,0.85879,0.02954,0.60776,0.07176,-9.67481,0.03511,541.9375,675,3174.48462,78.86713,0,3,484,0,29,997
RUN MODE,833,-162.50356,-54.03049,2.85068,0,0,0,0.86206,0.03164,0.6002,0.09313,-9.38626,0.01374,553.61719,658.59375,3176.74219,78.8682,0,3,458,0,29,998
RUN MODE,834,-162.42702,-54.28183,2.95685,0,0,0,0.86416,0.03228,0.59912,0.11298,-9.07634,0.0229,565.29688,632.8125,3169.96851,78.86496,0,3,645,0,29,999
RUN MODE,835,-162.30646,-54.33894,3.11606,0,0,0,0.86362,0.03423,0.60015,0.09466,-8.83511,0.07176,576.97656,644.53125,3172.22656,78.86281,0,3,447,0,29,998
RUN MODE,836,-162.15538,-54.44988,3.31261,0,0,0,0.86504,0.03623,0.59814,0.03817,-8.71908,0.16947,579.3125,632.8125,3142.875,78.86173,0,3,510,0,29,998
RUN MODE,837,-162.15753,-54.5492,3.32211,0,0,0,0.86787,0.03501,0.5981,-0.05954,-8.71756,0.30076,581.64844,635.15625,3127.07031,78.86604,0,3,508,0,30,0
RUN MODE,838,-162.27672,-54.72484,3.18839,0,0,0,0.87236,0.03242,0.59639,-0.15573,-8.78931,0.43359,586.32031,630.46875,3104.49219,78.87035,0,3,471,0,29,998
RUN MODE,839,-162.3907,-55.03523,3.0614,0,0,0,0.87588,0.03057,0.59028,-0.24275,-8.87023,0.54198,590.99219,625.78125,3072.88306,78.87682,0,3,422,0,30,1
RUN MODE,840,-162.57297,-55.41594,2.85175,0,0,0,0.88057,0.02749,0.58433,-0.29771,-8.91298,0.60611,576.97656,611.71875,3050.30493,78.88007,0,3,499,0,29,997
RUN MODE,841,-162.86534,-55.71945,2.50784,0,0,0,0.88447,0.0231,0.58135,-0.28702,-8.90992,0.6,574.64062,609.375,3057.07788,78.88222,0,3,440,0,29,999
RUN MODE,842,-162.94818,-55.95732,2.41632,0,0,0,0.88467,0.02349,0.5771,-0.23053,-8.85802,0.51298,560.625,581.25,3034.49976,78.87898,0,3,562,0,29,998
RUN MODE,843,-162.8481,-56.11094,2.54456,0,0,0,0.88188,0.02598,0.57295,-0.15115,-8.76947,0.40611,548.94531,550.78125,3018.69531,78.87898,0,3,443,0,29,999
RUN MODE,844,-162.71783,-56.24779,2.70905,0,0,0,0.88369,0.02793,0.57139,-0.08855,-8.70076,0.32519,553.61719,550.78125,3027.72681,78.88222,0,3,441,0,30,6
RUN MODE,845,-162.73163,-56.44966,2.70181,0,0,0,0.88584,0.0269,0.56782,-0.06412,-8.65954,0.27023,555.95312,529.6875,3025.46875,78.88222,0,3,467,0,29,993
RUN MODE,846,-162.62796,-56.74315,2.83644,0,0,0,0.88823,0.02876,0.56201,-0.05496,-8.62595,0.22443,562.96094,513.28125,3000.63257,78.8833,0,3,478,0,29,999
RUN MODE,847,-162.54327,-57.1458,2.9481,0,0,0,0.89336,0.02944,0.55547,-0.04122,-8.59237,0.21527,572.30469,494.53125,3000.63257,78.88653,0,3,485,0,29,998
RUN MODE,848,-162.64078,-57.54036,2.84369,0,0,0,0.89878,0.0271,0.55063,-0.05038,-8.57405,0.22137,560.625,499.21875,3000.63257,78.88653,0,3,590,0,30,9
RUN MODE,849,-162.73343,-57.89927,2.74475,0,0,0,0.90254,0.02598,0.5457,-0.03359,-8.5771,0.19542,544.27344,487.5,2980.3125,78.88653,0,3,543,0,29,995
RUN MODE,850,-162.71976,-58.25462,2.77135,0,0,0,0.90566,0.02666,0.54004,-0.00305,-8.58168,0.13435,546.60938,492.1875,2966.76538,78.88761,0,3,493,0,29,993
RUN MODE,851,-162.69514,-58.56945,2.80998,0,0,0,0.90796,0.02695,0.53516,0.04122,-8.57405,0.08244,565.29688,487.5,2962.25,78.88761,0,3,463,0,29,998
RUN MODE,852,-162.61639,-58.82806,2.91223,0,0,0,0.91074,0.02812,0.53188,0.06412,-8.54809,0.03664,562.96094,499.21875,2973.53906,78.88761,0,3,418,0,29,996
RUN MODE,853,-162.46875,-59.09569,3.09491,0,0,0,0.91372,0.03003,0.52788,0.07786,-8.49771,0.01527,579.3125,489.84375,2964.50781,78.88438,0,3,616,0,30,2
RUN MODE,854,-162.40492,-59.39678,3.1806,0,0,0,0.91479,0.03003,0.52202,0.05802,-8.4,0.03511,593.32812,494.53125,2969.02344,78.88114,0,3,533,0,29,997
RUN MODE,855,-162.30859,-59.60997,3.30357,0,0,0,0.91567,0.03105,0.51909,0.03053,-8.26107,0.08855,600.33594,471.09375,2978.05444,78.8833,0,3,410,0,29,998
RUN MODE,856,-162.31219,-59.70845,3.31113,0,0,0,0.91753,0.03052,0.51953,-0.01679,-8.07939,0.15725,572.30469,452.34375,2982.57056,78.88438,0,3,444,0,29,999
RUN MODE,857,-162.44743,-59.88172,3.16563,0,0,0,0.91938,0.02822,0.51675,-0.05649,-7.86107,0.23359,567.63281,419.53125,2978.05444,78.88761,0,3,450,0,29,999
RUN MODE,858,-162.64172,-60.07928,2.95132,0,0,0,0.92104,0.02568,0.51387,-0.09771,-7.62443,0.29618,574.64062,398.4375,2975.79688,78.89192,0,3,383,0,29,998
RUN MODE,859,-162.81395,-60.09019,2.75998,0,0,0,0.92344,0.02417,0.51724,-0.08244,-7.38779,0.30687,590.99219,367.96875,2996.11719,78.89516,0,3,453,0,30,1
RUN MODE,860,-162.82274,-60.08403,2.7543,0,0,0,0.92622,0.02505,0.51934,-0.03359,-7.22901,0.27634,595.66406,372.65625,2987.08594,78.893,0,3,443,0,29,997
RUN MODE,861,-162.62617,-60.11933,2.98515,0,0,0,0.9252,0.02808,0.51748,-0.02443,-7.22443,0.27023,614.35156,367.96875,2959.99243,78.89192,0,4,14,0,29,998
RUN MODE,862,-162.31361,-60.13084,3.35095,0,0,0,0.92642,0.03193,0.51763,-0.05344,-7.38931,0.32366,623.69531,377.34375,2932.89819,78.89085,0,3,470,0,29,999
RUN MODE,863,-162.21567,-60.22682,3.47093,0,0,0,0.92847,0.03174,0.51538,-0.10687,-7.70229,0.42901,609.67969,372.65625,2923.86719,78.89192,0,3,415,0,29,997
RUN MODE,864,-162.24831,-60.42017,3.44189,0,0,0,0.92998,0.03037,0.51055,-0.18168,-8.12672,0.55878,572.30469,363.28125,2856.13281,78.88869,0,3,590,0,30,1
RUN MODE,865,-162.562,-60.73225,3.09174,0,0,0,0.93296,0.02534,0.504,-0.26412,-8.58779,0.68397,567.63281,330.46875,2815.49219,78.88976,0,3,465,0,29,997
RUN MODE,866,-162.99565,-61.14314,2.60524,0,0,0,0.93662,0.02007,0.496,-0.28702,-9.03664,0.7084,579.3125,304.6875,2817.75,78.89085,0,3,432,0,29,999
RUN MODE,867,-163.23158,-61.46905,2.34351,0,0,0,0.93965,0.0186,0.49097,-0.23359,-9.4458,0.63206,569.96875,267.1875,2790.65625,78.88869,0,3,414,0,29,997
RUN MODE,868,-163.2571,-61.70572,2.32028,0,0,0,0.94219,0.01943,0.48755,-0.14962,-9.80458,0.49771,574.64062,248.4375,2790.65625,78.89192,0,3,426,0,30,0
RUN MODE,869,-163.05266,-62.07846,2.5596,0,0,0,0.94517,0.02236,0.47954,-0.10382,-10.1374,0.36794,609.67969,241.40625,2788.39844,78.89407,0,3,476,0,29,999
RUN MODE,870,-162.79895,-62.33185,2.85478,0,0,0,0.94629,0.02505,0.47534,-0.04733,-10.42443,0.29008,633.03906,246.09375,2792.91406,78.89407,0,3,544,0,30,3
RUN MODE,871,-162.64464,-62.51777,3.03781,0,0,0,0.94932,0.02617,0.47314,-0.01069,-10.67481,0.26565,614.35156,250.78125,2774.85156,78.89732,0,3,510,0,29,999
RUN MODE,872,-162.67191,-62.88702,2.99463,0,0,0,0.95151,0.02485,0.46484,0.37099,-10.90382,0.27328,623.69531,255.46875,2770.33594,78.89947,0,3,511,0,29,996
RUN MODE,873,-162.61427,-63.33051,3.04654,0,0,0,0.95356,0.0251,0.45591,0.35878,-11.10382,0.30076,628.36719,250.78125,2729.69531,78.89623,0,3,498,0,29,999
RUN MODE,874,-162.67688,-63.75816,2.96335,0,0,0,0.95625,0.02358,0.44858,0.36794,-11.23053,0.31298,623.69531,241.40625,2716.14844,78.89407,0,3,415,0,29,996
RUN MODE,875,-162.6595,-64.25021,2.96991,0,0,0,0.95986,0.02349,0.43984,0.35878,-11.27786,0.29618,609.67969,232.03125,2698.08594,78.89407,0,3,292,0,30,0
RUN MODE,876,-162.62119,-64.79121,2.99988,0,0,0,0.96348,0.02329,0.43047,0.35115,-11.20916,0.29313,609.67969,203.90625,2693.57031,78.89085,0,3,503,0,30,0
RUN MODE,877,-162.64386,-65.17628,2.98524,0,0,0,0.96611,0.02256,0.42554,-0.03053,-11.01832,0.27023,595.66406,189.84375,2702.60156,78.88869,0,4,278,0,30,2
RUN MODE,878,-162.74403,-65.58582,2.88533,0,0,0,0.96978,0.02134,0.41938,-0.00458,-10.72824,0.19542,607.34375,175.78125,2702.60156,78.88976,0,3,306,0,30,9
RUN MODE,879,-162.70236,-65.9189,2.93997,0,0,0,0.97212,0.02207,0.41489,0.03817,-10.38015,0.1084,607.34375,157.03125,2693.57031,78.89192,0,3,220,0,29,986
RUN MODE,880,-162.50807,-66.2533,3.16136,0,0,0,0.97402,0.02397,0.40957,0.0687,-10.01679,0.02901,607.34375,119.53125,2670.99219,78.893,0,3,219,0,29,994
RUN MODE,881,-162.36012,-66.526,3.3325,0,0,0,0.97563,0.02495,0.40581,0.08855,-9.6626,-0.03664,609.67969,117.1875,2659.70312,78.893,0,3,258,0,30,0
RUN MODE,882,-162.4713,-66.74879,3.22226,0,0,0,0.97793,0.02329,0.40332,0.08092,-9.34046,-0.06565,633.03906,103.125,2628.09375,78.893,0,3,256,0,30,0
RUN MODE,883,-162.53398,-66.97587,3.16383,0,0,0,0.98086,0.0228,0.40049,0.07786,-9.05344,-0.05344,612.01562,93.75,2614.54688,78.88869,0,3,256,0,29,997
RUN MODE,884,-162.60709,-67.1428,3.09378,0,0,0,0.98257,0.02212,0.39873,0.0626,-8.80153,-0.03206,598,103.125,2619.0625,78.88653,0,3,250,0,30,0
RUN MODE,885,-162.69516,-67.2912,3.0058,0,0,0,0.9834,0.02129,0.39668,0.07023,-8.55878,-0.00611,588.65625,121.875,2628.09375,78.88438,0,3,264,0,29,999
RUN MODE,886,-162.73422,-67.49684,2.96938,0,0,0,0.98604,0.02095,0.39365,0.07481,-8.33893,0.02137,583.98438,126.5625,2596.48438,78.88222,0,3,245,0,29,999
RUN MODE,887,-162.54147,-67.88838,3.18205,0,0,0,0.98892,0.02261,0.38608,0.09313,-8.12824,0.0229,555.95312,117.1875,2582.9375,78.87898,0,3,229,0,29,997
RUN MODE,888,-162.25797,-68.14545,3.49149,0,0,0,0.98862,0.02471,0.38198,0.10992,-7.9313,0.01985,574.64062,112.5,2560.35938,78.87682,0,3,315,0,29,999
RUN MODE,889,-162.0377,-68.44839,3.73169,0,0,0,0.99082,0.02583,0.37681,0.12519,-7.74351,0.03053,579.3125,70.3125,2551.32812,78.88007,0,3,243,0,30,0
RUN MODE,890,-161.97112,-68.74373,3.80714,0,0,0,0.99302,0.02563,0.37217,0.1145,-7.57863,0.03817,576.97656,63.28125,2553.58594,78.88114,0,3,258,0,29,998
RUN MODE,891,-161.89662,-68.99004,3.89107,0,0,0,0.99419,0.02593,0.36831,0.1084,-7.4229,0.03969,590.99219,58.59375,2567.13281,78.8833,0,3,251,0,29,995
RUN MODE,892,-161.95522,-69.04514,3.83221,0,0,0,0.99487,0.02524,0.36895,0.10229,-7.26718,0.05649,600.33594,44.53125,2571.64844,78.88869,0,3,322,0,30,1
RUN MODE,893,-161.99101,-69.23024,3.79858,0,0,0,0.99668,0.0248,0.36543,0.07939,-7.12824,0.06412,593.32812,32.8125,2582.9375,78.89623,0,3,209,0,30,0
RUN MODE,894,-162.0872,-69.28652,3.70119,0,0,0,0.99761,0.02402,0.36572,0.05649,-6.98168,0.07023,590.99219,44.53125,2585.19531,78.90163,0,3,275,0,30,1
RUN MODE,895,-162.11594,-69.46371,3.67555,0,0,0,0.99946,0.02378,0.36245,0.05649,-6.82443,0.06718,602.67188,23.4375,2555.84375,78.90702,0,3,183,0,29,998
RUN MODE,896,-162.24355,-69.65,3.54375,0,0,0,1.00044,0.02256,0.35942,0.07176,-6.66412,0.03817,590.99219,-11.71875,2540.03906,78.91026,0,3,242,0,29,998
RUN MODE,897,-162.15446,-69.88496,3.64223,0,0,0,1.00161,0.02344,0.35513,0.09618,-6.52214,-0.01527,593.32812,-23.4375,2519.71875,78.91241,0,3,281,0,29,997
RUN MODE,898,-161.95143,-70.06195,3.86057,0,0,0,1.00308,0.02495,0.35264,0.13435,-6.38931,-0.06107,600.33594,-39.84375,2512.94531,78.90702,0,3,364,0,30,1
RUN MODE,899,-161.7695,-70.30048,4.05534,0,0,0,1.00405,0.02583,0.34805,0.15878,-6.29618,-0.07634,598,-32.8125,2483.59375,78.90055,0,3,278,0,29,997
RUN MODE,900,-161.68713,-70.38733,4.14456,0,0,0,1.00483,0.02612,0.34751,0.15115,-6.27023,-0.05954,614.35156,-30.46875,2490.36719,78.89407,0,3,271,0,29,998
RUN MODE,901,-161.58247,-70.43302,4.25827,0,0,0,1.00493,0.02676,0.34678,0.12519,-6.3084,-0.01832,607.34375,-46.875,2465.53125,78.893,0,3,251,0,29,998
RUN MODE,902,-161.64296,-70.57375,4.19804,0,0,0,1.00615,0.02578,0.34385,0.0916,-6.39695,0.03206,614.35156,-35.15625,2476.82031,78.88761,0,3,199,0,29,999
RUN MODE,903,-161.92189,-70.70794,3.90704,0,0,0,1.00688,0.02339,0.3415,0.07023,-6.51908,0.05496,605.00781,-35.15625,2463.27344,78.89085,0,3,307,0,29,997
RUN MODE,904,-162.15887,-70.86395,3.66104,0,0,0,1.00771,0.02183,0.33853,0.06718,-6.65954,0.02137,612.01562,-70.3125,2470.04688,78.89085,0,3,217,0,30,1
RUN MODE,905,-162.17604,-71.03115,3.64729,0,0,0,1.00767,0.02202,0.33496,0.0916,-6.81679,-0.04122,590.99219,-77.34375,2454.24219,78.89407,0,3,438,0,29,999
RUN MODE,906,-162.16959,-71.21062,3.65793,0,0,0,1.0104,0.02207,0.33208,0.12824,-6.98473,-0.1145,612.01562,-70.3125,2470.04688,78.89407,0,3,397,0,29,998
RUN MODE,907,-162.18388,-71.26257,3.64511,0,0,0,1.00977,0.02202,0.33125,0.1771,-7.19695,-0.17557,607.34375,-79.6875,2438.4375,78.89839,0,3,426,0,30,1
RUN MODE,908,-161.92328,-71.2911,3.92189,0,0,0,1.01045,0.02417,0.33047,0.20458,-7.49618,-0.20305,609.67969,-91.40625,2436.17969,78.89839,0,3,692,0,30,1
RUN MODE,909,-161.51724,-71.47092,4.35342,0,0,0,1.01157,0.02666,0.32578,0.19847,-7.8916,-0.19389,595.66406,-86.71875,2427.14844,78.90055,0,3,235,0,29,994
